Program Name;#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity;Type Statement
trashAndTakeOut;111;Dead Active;Dead Active;u-OARN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;112;Dead Active;Dead Active;u-OARN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;113;Dead Active;Dead Active;u-OARN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;114;Dead Active;Dead Active;u-OARN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;115;Dead Active;Dead Active;u-OASN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;116;Dead Active;Dead Active;u-OASN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;117;Dead Active;Dead Active;u-OASN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;118;Dead Active;Dead Active;u-OASN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;119;Dead Active;Dead Active;u-OCNG;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;If
trashAndTakeOut;120;Dead Active;Dead Active;u-OCNG;3;0;1;1;0;0;[1, 2];1;2;1.5;[2, 2];2;2;2.0;[1, 2];[4, 5];[0, 0];[1, 1];0.6862745098039216;If
